order_id,customer_id,customer_name,product_id,product_name,product_category,payment_type,qty,price,datetime,country,city,ecommerce_website_name,payment_txn_id,payment_txn_success,failure_reason
4499,186,John Smith,236,Markers,Stationery,UPI,43,6003,2021-12-23 17:09:50,Germany,Hamburg,www.tatacliq.com,42856,Y,
4500,192,John Smith,256,Jackets,Clothing,Wallet,10,8818,2023-02-06 20:24:34,USA,Chicago,www.flipkart.com,13193,Y,
4501,190,Trinity,293,Coats,Clothing,Internet Banking,41,1600,2022-11-11 12:33:49,UK,Manchester,www.tatacliq.com,60902,N,Insufficient Funds
4502,159,Mary Jane,293,Pressure Cooker,Home & Kitchen,Card,26,748,2021-05-12 09:48:06,Australia,Sydney,www.tatacliq.com,31396,N,Invalid CVV
4503,166,John Smith,285,Oven Mitts,Home & Kitchen,Wallet,37,2352,2022-03-04 22:18:18,India,Bengaluru,www.flipkart.com,20593,N,Timeout
4504,192,Mary Jane,257,Coats,Clothing,Card,31,7057,2021-08-18 06:35:16,India,Indore,www.ebay.in,41389,Y,
4505,123,Joe Smith,262,Coffee Maker,Home & Kitchen,Internet Banking,38,4406,2021-12-23 02:41:19,Australia,Melbourne,www.ebay.in,56020,Y,
4506,138,John Smith,232,External Hard Drive,Electronics,UPI,-44,5366,2023-07-31 03:43:33,USA,Chicago,www.flipkart.com,42414,Y,
4507,119,Joe Smith,299,Dresses,Clothing,Wallet,-6,4942,2023-01-17 23:15:35,Germany,Munich,www.ebay.in,60287,Y,
4508,107,Neo,293,Binder,Stationery,Wallet,43,4065,2023-02-28 06:16:51,India,Indore,www.flipkart.com,73733,Y,
4509,199,Mary Jane,209,VR Headset,Electronics,Internet Banking,31,9988,2021-08-05 17:34:43,UK,Oxford,www.amazon.com,74594,Y,
4510,119,Trinity,237,Textbooks,Books,UPI,29,2356,2022-11-11 18:37:36,India,Bengaluru,www.tatacliq.com,27400,Y,
4511,105,John Smith,289,Chopping Board,Home & Kitchen,Internet Banking,50,2911,2022-12-22 20:14:46,Germany,Munich,www.ebay.in,41639,N,Insufficient Funds
4512,138,Mary Jane,231,Projector,Electronics,Internet Banking,46,4990,2022-07-01 06:01:03,Australia,Sydney,www.tatacliq.com,48879,N,Timeout
4513,183,Mary Jane,232,Whiteboard Markers,Stationery,UPI,43,6555,2023-09-28 05:38:22,UK,London,www.amazon.com,21551,N,Invalid CVV
4514,143,Joe Smith,207,Young Adult,Books,Internet Banking,47,1920,2023-05-23 06:11:12,Australia,Sydney,www.tatacliq.com,45902,Y,
4515,151,Mary Jane,201,Toaster,Home & Kitchen,Wallet,9,9589,2023-07-27 23:15:07,Australia,Melbourne,www.tatacliq.com,70266,N,Invalid CVV
4516,185,John Smith,255,Headphones,Electronics,Wallet,24,3699,2021-10-05 06:50:43,Germany,Munich,www.flipkart.com,47654,Y,
4517,127,Trinity,229,Horror,Books,Wallet,41,5293,2023-06-05 03:19:56,Germany,Munich,www.amazon.com,96552,N,Timeout
4518,139,Trinity,295,Plates,Home & Kitchen,Card,50,5217,2022-09-09 15:07:41,Australia,Melbourne,www.ebay.in,76947,Y,
4519,122,Neo,207,Underwear,Clothing,Wallet,40,5961,2021-10-31 14:21:23,Australia,Melbourne,www.flipkart.com,14484,N,Timeout
4520,185,Trinity,282,Socks,Clothing,Internet Banking,11,274,2023-05-03 23:54:17,Germany,Berlin,www.flipkart.com,65642,N,Invalid CVV
4521,133,John Smith,242,Pressure Cooker,Home & Kitchen,UPI,19,6563,2023-08-23 08:19:38,USA,New York,www.ebay.in,11077,Y,
4522,170,Joe Smith,299,Paper Clips,Stationery,UPI,12,8049,2022-05-16 17:54:32,USA,Chicago,www.flipkart.com,27112,N,Invalid CVV
4523,187,Neo,288,Home Theater System,Electronics,Internet Banking,24,6047,2021-05-14 15:41:02,USA,Boston,www.tatacliq.com,62670,N,Invalid CVV
4524,131,Joe Smith,245,Sportswear,Clothing,Wallet,27,9845,2021-04-15 19:33:29,Australia,Brisbane,www.tatacliq.com,62886,N,Invalid CVV
4525,158,Mary Jane,253,Glue Stick,Stationery,Wallet,46,548,2021-07-21 14:19:19,UK,London,www.ebay.in,51077,N,Insufficient Funds
4526,101,Trinity,241,Smartwatch,Electronics,Wallet,11,4382,2022-10-23 02:18:51,Australia,Sydney,www.ebay.in,76691,N,Invalid CVV
4527,108,Trinity,219,Bluetooth Earbuds,Electronics,Card,47,7885,2021-12-06 23:33:35,USA,Chicago,www.flipkart.com,84889,N,Insufficient Funds
4528,191,John Smith,260,Glue Stick,Stationery,Card,45,3913,2022-02-19 12:27:10,Germany,Munich,www.flipkart.com,71315,Y,
4529,171,Trinity,263,External Hard Drive,Electronics,Internet Banking,5,4410,2022-04-01 07:31:32,India,Bengaluru,www.flipkart.com,28621,N,Timeout
4530,151,,248,Swimwear,Clothing,Wallet,11,1398,2023-03-17 18:13:45,Australia,Brisbane,www.ebay.in,16435,N,Invalid CVV
4531,157,John Smith,243,Sticky Notes,Stationery,Wallet,37,1439,2021-11-16 12:52:24,UK,Manchester,www.flipkart.com,31415,Y,
4532,104,John Smith,242,Headphones,Electronics,Wallet,44,2197,2021-09-25 15:40:43,India,Indore,www.amazon.com,58586,Y,
4533,164,Trinity,246,Poetry,Books,Card,19,8900,2022-03-22 12:25:11,India,Bengaluru,www.ebay.in,26255,N,Invalid CVV
4534,196,Trinity,260,Socks,Clothing,Wallet,25,6260,2021-07-15 14:03:41,India,Indore,www.flipkart.com,84643,Y,
4535,129,Joe Smith,273,Socks,Clothing,Internet Banking,3,8211,2021-02-27 23:47:00,Germany,Berlin,www.tatacliq.com,19444,N,Invalid CVV
4536,155,Neo,210,Tablet,Electronics,Wallet,8,7789,2023-03-24 21:27:52,Australia,Sydney,www.ebay.in,46189,N,Invalid CVV
4537,196,Mary Jane,274,Calculator,Stationery,Wallet,3,6527,2022-03-30 07:44:45,UK,Manchester,www.ebay.in,84922,Y,
4538,106,John Smith,245,Nightwear,Clothing,Wallet,49,2312,2022-01-16 06:42:13,UK,Manchester,www.flipkart.com,88083,Y,
4539,119,Joe Smith,222,Shoes,Clothing,UPI,42,6653,2022-01-05 20:12:26,Australia,Melbourne,www.tatacliq.com,49475,Y,
4540,162,Mary Jane,292,Non-fiction,Books,Wallet,2,239,2023-09-26 21:55:44,UK,Oxford,www.ebay.in,87317,N,Insufficient Funds
4541,121,Trinity,247,Fantasy,Books,Card,36,3068,2023-08-31 14:16:06,USA,Chicago,www.tatacliq.com,91172,N,Insufficient Funds
4542,157,Mary Jane,288,Letter Opener,Stationery,Card,44,6892,2022-03-25 16:15:21,Germany,Munich,www.flipkart.com,56672,N,Insufficient Funds
4543,105,Joe Smith,231,File Folder,Stationery,Card,43,7538,2022-12-20 14:37:24,UK,London,www.amazon.com,98531,Y,
4544,167,John Smith,267,Notebook,Stationery,Internet Banking,4,1141,2023-10-28 07:20:59,USA,Boston,www.amazon.com,27745,N,Timeout
4545,182,Joe Smith,230,File Folder,Stationery,Internet Banking,15,1052,2022-05-21 09:57:37,USA,Chicago,www.amazon.com,97418,Y,
4546,139,John Smith,245,Dish Rack,Home & Kitchen,Card,38,210,2022-10-29 10:37:34,Australia,Melbourne,www.amazon.com,35212,N,Timeout
4547,120,Neo,263,Memoir,Books,Card,43,4853,2021-12-22 14:18:06,India,Indore,www.ebay.in,63370,Y,
4548,184,John Smith,216,Eraser,Stationery,Wallet,39,1724,2021-10-15 16:06:56,Germany,Hamburg,www.amazon.com,16204,N,Timeout
4549,106,,226,Blouses,Clothing,UPI,31,9653,2021-01-02 03:50:17,India,Mumbai,www.ebay.in,77731,Y,
4550,138,Mary Jane,260,Bluetooth Speaker,Electronics,Internet Banking,27,6956,2021-04-15 23:07:24,India,Mumbai,www.flipkart.com,67596,N,Invalid CVV
4551,189,Mary Jane,268,Glasses,Home & Kitchen,Card,20,9710,2022-05-27 07:41:26,USA,Boston,www.amazon.com,27314,N,Insufficient Funds
4552,183,John Smith,270,Hoodies,Clothing,Internet Banking,31,2250,2023-11-16 00:28:15,Germany,Hamburg,www.flipkart.com,76211,N,Invalid CVV
4553,115,John Smith,291,Toaster,Home & Kitchen,Invalid,50,2554,2022-10-21 17:18:13,USA,Chicago,www.tatacliq.com,11832,Y,
4554,112,John Smith,245,Blender,Home & Kitchen,Wallet,43,7764,2022-12-27 01:28:13,Germany,Munich,www.amazon.com,64493,N,Insufficient Funds
4555,162,Neo,219,Camera,Electronics,UPI,9,5008,2022-07-22 21:37:54,USA,Chicago,www.amazon.com,72745,N,Insufficient Funds
4556,192,Joe Smith,278,Suits,Clothing,Card,23,5926,2023-02-04 23:14:25,India,Bengaluru,www.ebay.in,38073,Y,
4557,200,Neo,300,Binder,Stationery,Wallet,33,2599,2023-08-26 14:58:09,Australia,Sydney,www.amazon.com,17017,N,Timeout
4558,107,Neo,243,USB Flash Drive,Electronics,Wallet,13,4755,2021-08-26 11:51:23,UK,Manchester,www.ebay.in,95448,Y,
4559,144,Trinity,225,Oven Mitts,Home & Kitchen,Wallet,47,8804,2023-04-16 12:36:03,India,Bengaluru,www.tatacliq.com,45583,Y,
4560,193,Mary Jane,231,Pencil Sharpener,Stationery,Card,24,2810,2022-11-21 02:42:03,USA,New York,www.ebay.in,12985,Y,
4561,158,Joe Smith,277,Non-fiction,Books,UPI,19,7578,2022-10-15 05:59:46,Germany,Hamburg,www.tatacliq.com,20099,Y,
4562,107,Trinity,210,File Folder,Stationery,UPI,15,2568,2023-11-30 06:05:56,India,Indore,www.tatacliq.com,25097,N,Insufficient Funds
4563,109,Trinity,244,Tablet,Electronics,Internet Banking,40,7880,2023-02-21 02:36:11,USA,Chicago,www.tatacliq.com,81732,Y,
4564,139,John Smith,284,Air Fryer,Home & Kitchen,Internet Banking,2,2575,2021-07-16 18:39:03,Australia,Melbourne,www.tatacliq.com,48984,N,Timeout
4565,147,Mary Jane,263,Laptop,Electronics,UPI,11,6637,2022-09-28 21:00:53,Australia,Sydney,www.ebay.in,38430,Y,
4566,173,Neo,285,Spatulas,Home & Kitchen,Internet Banking,25,9888,2023-02-03 14:40:01,Germany,Munich,www.tatacliq.com,61239,N,Timeout
4567,172,Trinity,232,USB Flash Drive,Electronics,Wallet,6,2477,2022-01-05 12:19:53,Germany,Hamburg,www.tatacliq.com,31842,Y,
4568,123,Neo,205,Home Theater System,Electronics,Internet Banking,2,8397,2023-01-18 09:50:16,USA,New York,www.tatacliq.com,59707,Y,
4569,104,Mary Jane,284,Science Fiction,Books,UPI,7,2785,2022-03-29 14:29:31,USA,Boston,www.tatacliq.com,38478,Y,
4570,114,Joe Smith,300,Suits,Clothing,Card,1,9957,2021-04-18 13:40:20,Australia,Sydney,www.ebay.in,99503,Y,
4571,153,Neo,284,External Hard Drive,Electronics,Card,4,8167,2022-04-19 03:26:30,Australia,Brisbane,www.flipkart.com,85827,Y,
4572,150,John Smith,295,Scissors,Stationery,UPI,14,3824,2021-12-01 22:10:30,Australia,Brisbane,www.tatacliq.com,58178,Y,
4573,156,Joe Smith,265,T-Shirts,Clothing,UPI,25,9377,2021-03-20 03:50:38,Australia,Melbourne,www.ebay.in,57536,N,Invalid CVV
4574,132,Joe Smith,258,Highlighters,Stationery,Card,41,144,2022-04-27 22:58:09,UK,Manchester,www.tatacliq.com,97310,Y,
4575,180,Joe Smith,235,Projector,Electronics,UPI,48,2648,2021-04-15 12:06:39,UK,Oxford,www.tatacliq.com,25494,N,Invalid CVV
4576,130,Neo,286,Memoir,Books,Card,10,3094,2021-12-29 08:31:26,USA,Chicago,www.tatacliq.com,94949,Y,
4577,130,Trinity,215,Self-Help,Books,Internet Banking,4,9629,2022-08-09 13:15:31,Australia,Brisbane,www.flipkart.com,23814,Y,
4578,143,Joe Smith,288,Biography,Books,Wallet,33,3020,2022-07-11 17:44:21,USA,Chicago,www.tatacliq.com,85390,N,Timeout
4579,159,Joe Smith,258,Binder,Stationery,Internet Banking,33,6360,2021-01-30 07:36:36,India,Mumbai,www.ebay.in,47151,Y,
4580,145,Neo,215,Sticky Notes,Stationery,Wallet,45,5148,2023-08-09 15:54:28,UK,Oxford,www.tatacliq.com,14387,N,Invalid CVV
4581,128,Trinity,278,Jeans,Clothing,Wallet,7,4770,2022-09-03 10:57:19,USA,New York,www.tatacliq.com,49289,Y,
4582,112,Neo,296,Cookware,Home & Kitchen,UPI,2,7132,2023-03-26 19:56:21,USA,Boston,www.flipkart.com,27279,Y,
4583,154,John Smith,259,Glue Stick,Stationery,UPI,2,8337,2023-12-23 22:30:35,Australia,Melbourne,www.amazon.com,82125,Y,
4584,114,Neo,300,Horror,Books,Wallet,43,7400,2022-02-10 09:16:11,Australia,Brisbane,www.ebay.in,67102,Y,
4585,112,Neo,273,Toaster,Home & Kitchen,UPI,27,6653,2023-09-05 01:47:29,UK,Manchester,www.ebay.in,76072,Y,
4586,155,John Smith,241,T-Shirts,Clothing,UPI,35,1714,2022-01-08 05:35:13,Germany,Hamburg,www.ebay.in,42399,N,Invalid CVV
4587,149,Mary Jane,223,Projector,Electronics,Internet Banking,27,195,2022-05-12 02:07:38,Australia,Melbourne,www.ebay.in,50034,N,Timeout
4588,189,John Smith,228,Pencil Sharpener,Stationery,Card,37,7121,2021-09-12 18:01:33,Australia,Melbourne,www.amazon.com,28280,Y,
4589,134,Neo,287,T-Shirts,Clothing,UPI,45,2808,2022-02-03 13:00:12,India,Indore,www.flipkart.com,78187,Y,
4590,187,Neo,273,Hoodies,Clothing,Invalid,50,8262,2022-04-28 04:14:52,India,Indore,www.tatacliq.com,29106,N,Timeout
4591,115,Joe Smith,230,Stapler,Stationery,Card,22,3842,2022-11-08 01:52:25,UK,London,www.ebay.in,71040,N,Invalid CVV
4592,186,Mary Jane,288,External Hard Drive,Electronics,Internet Banking,36,7818,2022-08-20 09:27:32,India,Indore,www.amazon.com,62427,Y,
4593,114,John Smith,222,Blouses,Clothing,UPI,41,7233,2021-05-07 23:50:33,Australia,Melbourne,www.tatacliq.com,90489,N,Timeout
4594,177,John Smith,251,Gaming Console,Electronics,Card,49,8752,2021-11-16 09:14:02,India,Mumbai,www.ebay.in,47927,Y,
4595,179,Neo,279,Wireless Router,Electronics,Internet Banking,17,4297,2022-04-10 23:33:41,USA,Boston,www.amazon.com,83258,Y,
4596,157,John Smith,231,Coffee Maker,Home & Kitchen,Card,13,294,2021-05-04 21:40:21,Australia,Sydney,www.amazon.com,38590,N,Insufficient Funds
4597,127,Joe Smith,262,Shorts,Clothing,Wallet,30,4989,2023-03-13 23:06:45,UK,London,www.amazon.com,49911,N,Timeout
4598,116,Joe Smith,231,Portable Charger,Electronics,Wallet,6,5672,2022-10-04 03:30:41,Australia,Melbourne,www.tatacliq.com,66698,N,Timeout
4599,102,Trinity,225,Classics,Books,Wallet,34,2650,2021-10-03 19:26:37,India,Indore,www.flipkart.com,51371,N,Insufficient Funds
4600,181,John Smith,266,Biography,Books,Internet Banking,33,9892,2022-05-09 08:06:47,Australia,Melbourne,www.tatacliq.com,38238,Y,
4601,182,Trinity,243,Blender,Home & Kitchen,Card,26,8726,2022-09-04 00:42:24,India,Indore,www.amazon.com,55541,N,Insufficient Funds
4602,106,Trinity,237,Monitor,Electronics,Invalid,40,2965,2021-08-03 14:49:06,USA,Chicago,www.flipkart.com,30056,Y,
4603,119,Joe Smith,246,Microwave,Home & Kitchen,Card,33,4023,2022-12-10 20:41:44,Germany,Hamburg,www.tatacliq.com,61866,N,Insufficient Funds
4604,106,Neo,200,Hats,Clothing,Wallet,41,9897,2023-06-21 00:14:15,India,Mumbai,www.tatacliq.com,11521,N,Insufficient Funds
4605,124,Trinity,214,Kitchen Towels,Home & Kitchen,Internet Banking,28,485,2021-11-11 06:38:11,USA,Chicago,www.ebay.in,25134,N,Invalid CVV
4606,130,Mary Jane,243,Spatulas,Home & Kitchen,Wallet,40,6435,2021-12-10 15:42:01,Germany,Hamburg,www.ebay.in,27455,Y,
4607,157,Trinity,300,Pressure Cooker,Home & Kitchen,UPI,29,685,2022-10-10 03:31:20,Australia,Melbourne,www.flipkart.com,31488,Y,
4608,146,Trinity,289,Fantasy,Books,Card,7,8736,2022-10-28 01:52:28,UK,Oxford,www.amazon.com,55018,Y,
4609,160,Trinity,243,Smart TV,Electronics,Wallet,10,5707,2023-11-03 01:36:26,Australia,Brisbane,www.amazon.com,47191,N,Insufficient Funds
4610,110,Mary Jane,254,Shorts,Clothing,Wallet,-43,5019,2022-10-30 12:15:03,UK,Manchester,www.amazon.com,83371,N,Insufficient Funds
4611,131,Neo,272,Air Fryer,Home & Kitchen,Internet Banking,15,6973,2022-03-04 03:12:22,UK,London,www.flipkart.com,74658,N,Timeout
4612,115,Mary Jane,270,Shoes,Clothing,UPI,22,1507,2023-08-20 08:45:59,India,Bengaluru,www.amazon.com,48718,N,Insufficient Funds
4613,113,Neo,232,Food Storage Containers,Home & Kitchen,Card,40,4309,2022-08-13 16:06:44,USA,New York,www.ebay.in,79829,Y,
4614,171,Joe Smith,251,Smartphone,Electronics,Invalid,43,6901,2022-03-08 10:16:15,Australia,Melbourne,www.ebay.in,60578,N,Insufficient Funds
4615,171,Neo,256,Scarves,Clothing,Wallet,26,1443,2022-07-05 11:51:11,India,Mumbai,www.amazon.com,10036,Y,
4616,196,John Smith,278,Hats,Clothing,UPI,42,7677,2023-06-12 05:37:20,Australia,Melbourne,www.ebay.in,11833,N,Insufficient Funds
4617,168,John Smith,213,Children's Books,Books,Internet Banking,27,5602,2023-12-17 08:43:09,Australia,Brisbane,www.tatacliq.com,61854,N,Timeout
4618,169,Mary Jane,275,Shoes,Clothing,Internet Banking,30,1503,2023-04-29 03:31:41,USA,New York,www.ebay.in,15026,Y,
4619,158,Trinity,244,Science Fiction,Books,Internet Banking,30,1355,2021-06-18 13:42:48,USA,Chicago,www.flipkart.com,42151,N,Timeout
4620,197,Neo,258,Pens,Stationery,Wallet,39,4945,2023-03-03 17:33:42,UK,Oxford,www.amazon.com,85094,N,Insufficient Funds
4621,115,John Smith,292,Calculator,Stationery,UPI,7,697,2022-03-15 05:19:30,USA,Boston,www.amazon.com,55904,N,Timeout
4622,162,Mary Jane,207,Chopping Board,Home & Kitchen,Wallet,44,2476,2023-05-12 10:19:28,Germany,Hamburg,www.amazon.com,26872,Y,
4623,137,Trinity,282,Monitor,Electronics,Card,45,4450,2022-06-02 23:38:41,Germany,Munich,www.amazon.com,60260,Y,
4624,194,Trinity,209,Tape,Stationery,UPI,13,729,2021-07-08 17:02:43,Germany,Hamburg,www.ebay.in,53238,N,Invalid CVV
4625,107,John Smith,245,Hats,Clothing,Internet Banking,12,8677,2022-09-29 15:13:56,Germany,Hamburg,www.flipkart.com,40336,Y,
4626,135,John Smith,240,Mugs,Home & Kitchen,Internet Banking,49,9817,2021-05-18 23:03:30,Germany,Hamburg,www.ebay.in,37567,Y,
4627,144,Trinity,215,Stapler,Stationery,Internet Banking,25,1282,2023-04-08 21:52:10,India,Mumbai,www.tatacliq.com,94152,Y,
4628,183,Neo,202,Oven Mitts,Home & Kitchen,Card,18,5882,2023-10-28 23:47:41,Germany,Munich,www.ebay.in,69961,N,Insufficient Funds
4629,193,Mary Jane,211,Projector,Electronics,Wallet,10,9451,2022-09-12 11:05:57,India,Indore,www.tatacliq.com,50080,Y,
4630,156,Neo,279,Glue Stick,Stationery,Card,28,6270,2022-06-01 10:59:34,USA,Chicago,www.flipkart.com,10758,N,Invalid CVV
4631,197,Mary Jane,221,Scissors,Stationery,UPI,32,5197,2022-12-27 16:45:11,Germany,Berlin,www.amazon.com,14957,Y,
4632,134,Neo,213,Binder,Stationery,Wallet,20,3527,2023-05-13 16:54:04,Germany,Hamburg,www.ebay.in,60613,N,Insufficient Funds
4633,189,Trinity,246,Travel Books,Books,Card,38,781,2021-09-13 06:29:20,USA,Boston,www.amazon.com,32106,N,Timeout
4634,140,Trinity,265,Pens,Stationery,UPI,50,6028,2022-06-08 09:12:47,India,Bengaluru,www.flipkart.com,76483,Y,
4635,119,Trinity,248,Fantasy,Books,Card,43,5626,2023-01-01 00:00:00,Australia,Melbourne,www.flipkart.com,99575,Y,
4636,168,Neo,225,Letter Opener,Stationery,UPI,31,2948,2023-09-18 05:56:58,UK,London,www.ebay.in,50297,Y,
4637,127,Trinity,250,Non-fiction,Books,UPI,35,6402,2021-07-21 05:31:13,UK,Oxford,www.tatacliq.com,53379,Y,
4638,153,Mary Jane,300,Stapler,Stationery,Card,28,6826,2021-04-28 19:33:48,USA,Chicago,www.flipkart.com,33138,Y,
4639,135,John Smith,203,Gaming Console,Electronics,Card,36,6827,2023-01-18 03:20:28,Australia,Brisbane,www.ebay.in,55920,Y,
4640,179,Neo,242,Biography,Books,Wallet,41,8141,2023-04-27 16:47:09,Australia,Sydney,www.amazon.com,62920,N,Invalid CVV
4641,108,John Smith,213,Coats,Clothing,Card,6,9416,2021-05-10 18:34:23,Germany,Hamburg,www.flipkart.com,74584,N,Insufficient Funds
4642,161,Joe Smith,249,Headphones,Electronics,Card,29,7378,2021-11-11 12:09:25,Germany,Munich,www.tatacliq.com,36743,Y,
4643,119,John Smith,284,Glue Stick,Stationery,Wallet,5,3281,2021-11-12 11:35:14,USA,Boston,www.tatacliq.com,51040,N,Timeout
4644,145,,218,Young Adult,Books,UPI,10,4340,2022-06-26 07:34:02,UK,London,www.amazon.com,41026,Y,
4645,124,Joe Smith,256,Children's Books,Books,UPI,48,1189,2023-01-01 00:00:00,India,Indore,www.ebay.in,24617,N,Invalid CVV
4646,126,Joe Smith,203,Ruler,Stationery,UPI,36,7111,2022-10-26 03:28:42,Australia,Sydney,www.tatacliq.com,94558,Y,
4647,126,Trinity,269,Calculator,Stationery,Internet Banking,11,1207,2021-12-19 05:40:36,UK,Oxford,www.amazon.com,58513,N,Insufficient Funds
4648,190,Neo,211,Toaster,Home & Kitchen,UPI,15,7754,2021-07-22 09:46:41,Germany,Hamburg,www.amazon.com,36513,N,Invalid CVV
4649,189,Mary Jane,280,Young Adult,Books,Invalid,38,376,2022-02-18 16:05:50,USA,New York,www.flipkart.com,43155,Y,
4650,138,Neo,280,Sweaters,Clothing,Card,29,1891,2023-04-16 15:52:39,UK,London,www.flipkart.com,42051,N,Timeout
4651,173,Mary Jane,240,Mugs,Home & Kitchen,Internet Banking,34,2013,2021-10-20 08:47:05,Australia,Brisbane,www.ebay.in,85109,Y,
4652,144,John Smith,258,Gaming Console,Electronics,Card,1,6499,2021-07-13 13:05:57,Germany,Munich,www.tatacliq.com,49257,Y,
4653,192,Trinity,269,Eraser,Stationery,Internet Banking,21,3521,2022-03-19 20:48:26,USA,Chicago,www.flipkart.com,30201,N,Insufficient Funds
4654,160,Mary Jane,202,Science Fiction,Books,UPI,-17,1290,2021-05-21 08:10:42,UK,Manchester,www.amazon.com,49079,Y,
4655,147,Trinity,206,Textbooks,Books,UPI,41,8513,2023-01-16 13:44:34,Germany,Hamburg,www.ebay.in,32447,Y,
4656,121,Neo,286,VR Headset,Electronics,Internet Banking,24,744,2022-09-12 06:23:15,Australia,Melbourne,www.amazon.com,50489,N,Insufficient Funds
4657,164,Joe Smith,258,Coffee Maker,Home & Kitchen,Wallet,2,6056,2023-02-18 01:46:21,UK,London,www.ebay.in,43451,N,Invalid CVV
4658,132,Mary Jane,212,Eraser,Stationery,UPI,39,9173,2023-05-20 17:53:56,UK,Manchester,www.tatacliq.com,41412,N,Timeout
4659,113,Trinity,254,Hoodies,Clothing,UPI,28,7379,2021-11-20 04:02:56,India,Mumbai,www.ebay.in,68935,N,Invalid CVV
4660,173,John Smith,282,Mixing Bowls,Home & Kitchen,Wallet,16,1842,2021-08-27 04:01:23,Australia,Sydney,www.flipkart.com,87936,Y,
4661,171,Trinity,240,Camera,Electronics,UPI,25,6770,2023-01-01 00:00:00,UK,Manchester,www.amazon.com,67998,Y,
4662,101,Mary Jane,254,Measuring Cups,Home & Kitchen,Card,5,3143,2022-05-18 10:54:43,USA,Boston,www.amazon.com,69978,N,Invalid CVV
4663,194,Neo,223,Chopping Board,Home & Kitchen,Internet Banking,47,9041,2021-01-04 19:30:01,Australia,Melbourne,www.tatacliq.com,48959,N,Timeout
4664,185,Trinity,201,VR Headset,Electronics,Internet Banking,25,4756,2022-06-11 11:20:01,India,Indore,www.flipkart.com,90287,Y,
4665,166,Joe Smith,277,Markers,Stationery,Internet Banking,1,359,2023-10-03 19:38:35,Germany,Munich,www.amazon.com,24708,N,Timeout
4666,149,Trinity,248,Ruler,Stationery,Wallet,39,3845,2023-05-03 03:30:45,UK,Oxford,www.ebay.in,83183,Y,
4667,196,Neo,213,Gaming Console,Electronics,Card,38,1924,2022-10-06 06:57:46,Australia,Sydney,www.flipkart.com,35918,N,Insufficient Funds
4668,120,Mary Jane,212,Glasses,Home & Kitchen,Card,6,4148,2023-01-24 03:03:27,USA,Boston,www.amazon.com,47420,Y,
4669,128,Trinity,291,Coats,Clothing,UPI,1,3889,2021-06-26 04:01:03,Australia,Melbourne,www.flipkart.com,52299,Y,
4670,169,Joe Smith,263,Oven Mitts,Home & Kitchen,Card,24,489,2023-01-01 00:00:00,Australia,Brisbane,www.tatacliq.com,74308,Y,
4671,178,John Smith,226,Hoodies,Clothing,Wallet,6,543,2022-12-30 22:27:02,USA,Boston,www.flipkart.com,42776,Y,
4672,157,Mary Jane,270,Laptop,Electronics,Card,41,8841,2021-09-08 13:59:47,UK,Manchester,www.amazon.com,99749,N,Insufficient Funds
4673,115,Neo,247,Thrillers,Books,UPI,35,7430,2023-01-27 18:58:01,Australia,Brisbane,www.flipkart.com,30475,N,Insufficient Funds
4674,193,Joe Smith,237,Mixing Bowls,Home & Kitchen,UPI,-15,1068,2022-10-20 03:14:24,Germany,Munich,www.tatacliq.com,98156,N,Insufficient Funds
